"fat_thickness [mm]","Freq [MHz]","VSWR(1) []"
15,451.37375,3.51572467289346
15,452.87,3.47478719202562
15,454.36625,3.43421799365484
15,455.8625,3.39401605734835
15,457.35875,3.35418034064112
15,458.855,3.31470978005929
15,460.35125,3.27560329216096
15,461.8475,3.23685977459401
15,463.34375,3.19847810717109
15,464.84,3.16045715296213
15,466.33625,3.1227957594053
15,467.8325,3.08549275943749
15,469.32875,3.04854697264598
15,470.825,3.01195720644309
15,472.32125,2.97572225726635
15,473.8175,2.93984091180669
15,475.31375,2.904311948268
15,476.81,2.86913413766158
15,478.30625,2.83430624513949
15,479.8025,2.79982703137158
15,481.29875,2.76569525397111
15,482.795,2.73190966897483
15,484.29125,2.69846903238381
15,485.7875,2.66537210177205
15,487.28375,2.63261763797084
15,488.78,2.60020440683728
15,490.27625,2.56813118111691
15,491.7725,2.53639674241072
15,493.26875,2.50499988325865
15,494.765,2.47393940935249
15,496.26125,2.4432141418927
15,497.7575,2.41282292010535
15,499.25375,2.38276460393704
15,500.75,2.35303807694774
15,502.24625,2.32364224942381
15,503.7425,2.29457606173599
15,505.23875,2.26583848797002
15,506.735,2.23742853986087
15,508.23125,2.20934527106535
15,509.7275,2.1815877818118
15,511.22375,2.15415522397074
15,512.72,2.12704680659548
15,514.21625,2.10026180198801
15,515.7125,2.07379955235241
15,517.20875,2.04765947710626
15,518.705,2.02184108092951
15,520.20125,1.99634396264076
15,521.6975,1.97116782500299
15,523.19375,1.94631248557429
15,524.69,1.92177788873508
15,526.18625,1.89756411904087
15,527.6825,1.87367141607062
15,529.17875,1.8501001909639
15,530.675,1.82685104486724
15,532.17125,1.80392478954067
15,533.6675,1.78132247041082
15,535.16375,1.75904539239684
15,536.66,1.7370951488811
15,538.15625,1.71547365424822
15,539.6525,1.69418318047416
15,541.14875,1.67322639831246
15,542.645,1.65260642369692
15,544.14125,1.63232687005997
15,545.6375,1.61239190735167
15,547.13375,1.59280632863571
15,548.63,1.57357562523197
15,550.12625,1.55470607146627
15,551.6225,1.53620482016947
15,553.11875,1.51808001012879
15,554.615,1.50034088671791
15,556.11125,1.48299793689534
15,557.6075,1.4660630396286
15,559.10375,1.44954963252859
15,560.6,1.43347289499961
15,562.09625,1.41784994744144
15,563.5925,1.40270006487048
15,565.08875,1.38804490162076
15,566.585,1.37390872138203
15,568.08125,1.36031862355576
15,569.5775,1.34730475259729
15,571.07375,1.33490047156027
15,572.57,1.32314247450279
15,574.06625,1.31207080505689
15,575.5625,1.30172874103093
15,577.05875,1.29216249875512
15,578.555,1.28342070810191
15,580.05125,1.27555361258517
15,581.5475,1.26861196197215
15,583.04375,1.2626455903441
15,584.54,1.25770171163188
15,586.03625,1.25382301489402
15,587.5325,1.25104569557925
15,589.02875,1.24939760435777
15,590.525,1.24889671697826
15,592.02125,1.2495501147206
15,593.5175,1.25135361148194
15,595.01375,1.25429207858367
15,596.51,1.25834042113383
15,598.00625,1.26346507383823
15,599.5025,1.26962582896127
15,600.99875,1.27677779341013
15,602.495,1.28487329223202
15,603.99125,1.29386358015507
15,605.4875,1.30370027638595
15,606.98375,1.3143364882193
15,608.48,1.32572762850794
15,609.97625,1.33783195806968
15,611.4725,1.35061089764898
15,612.96875,1.3640291579532
15,614.465,1.37805473382299
15,615.96125,1.39265880265167
15,617.4575,1.40781555986528
15,618.95375,1.42350201698255
15,620.45,1.4396977812422
15,621.94625,1.45638483032979
15,623.4425,1.47354729140809
15,624.93875,1.49117123035538
15,626.435,1.50924445468765
15,627.93125,1.52775633191072
15,629.4275,1.54669762385705
15,630.92375,1.56606033677395
15,632.42,1.5858375864348
15,633.91625,1.60602347725771
15,635.4125,1.62661299427275
15,636.90875,1.64760190673216
15,638.405,1.66898668217312
15,639.90125,1.690764409797
15,641.3975,1.71293273210375
15,642.89375,1.73548978380684
15,644.39,1.75843413714194
15,645.88625,1.78176475276996
15,647.3825,1.80548093555689
15,648.87875,1.82958229458893
15,650.375,1.85406870684996
15,651.87125,1.87894028405007
15,653.3675,1.90419734214866
15,654.86375,1.92984037316343
15,656.36,1.95587001889843
15,657.85625,1.98228704626068
15,659.3525,2.00909232386652
15,660.84875,2.03628679966473
15,662.345,2.06387147932767
15,663.84125,2.09184740517998
15,665.3375,2.12021563545139
15,666.83375,2.14897722365399
15,668.33,2.17813319789583
15,669.82625,2.2076845399526
15,671.3225,2.23763216392773
15,672.81875,2.2679768943382
15,674.315,2.29871944347036
15,675.81125,2.32986038785564
15,677.3075,2.36140014372296
15,678.80375,2.39333894129051
15,680.3,2.42567679776735
15,681.79625,2.45841348894415
15,683.2925,2.49154851926277
15,684.78875,2.52508109026737
15,686.285,2.55901006735647
15,687.78125,2.59333394477481
15,689.2775,2.62805080880911
15,690.77375,2.66315829918175
15,692.27,2.6986535686737
15,693.76625,2.73453324105221
15,695.2625,2.77079336743207
15,696.75875,2.80742938126256
15,698.255,2.84443605220631
15,699.75125,2.88180743926258
15,701.2475,2.91953684358751
15,702.74375,2.9576167615776
15,704.24,2.99603883891134
15,705.73625,3.03479382638776
15,707.2325,3.07387153855915
15,708.72875,3.11326081632719
15,710.225,3.15294949485589
15,711.72125,3.19292437834716
15,713.2175,3.23317122342151
15,714.71375,3.27367473304122
15,716.21,3.31441856309749
15,717.70625,3.35538534394776
15,719.2025,3.39655671932031
15,720.69875,3.43791340508762
15,722.195,3.47943527042947
15,723.69125,3.52110144384273
15,725.1875,3.56289044628898
15,726.68375,3.60478035348016
15,728.18,3.64674898887051
15,729.67625,3.68877414832996
15,731.1725,3.73083385671137
15,732.66875,3.77290665558292
15,734.165,3.81497192028449
15,735.66125,3.85701020319874
15,737.1575,3.89900359873311
15,738.65375,3.94093612403622
15,740.15,3.98279410798301
15,741.64625,4.02456657953471
15,743.1425,4.06624564530604
15,744.63875,4.10782684515038
15,746.135,4.1493094739075
15,747.63125,4.19069685724436
15,749.1275,4.23199656983706
15,750.62375,4.27322058504849
15,752.12,4.31438534677295
15,753.61625,4.35551175622595
15,755.1125,4.39662506909124
15,756.60875,4.43775470148603
15,758.105,4.47893394652079
15,759.60125,4.52019960662961
15,761.0975,4.56159155013109
15,762.59375,4.60315220345098
15,764.09,4.64492599290833
15,765.58625,4.68695875179034
15,767.0825,4.72929710950782
15,768.57875,4.77198787988607
15,770.075,4.81507746511179
15,771.57125,4.85861129058759
15,773.0675,4.90263328405496
15,774.56375,4.94718540997749
15,776.06,4.99230726749849
15,777.55625,5.03803575747156
15,779.0525,5.08440482127531
15,780.54875,5.13144525150641
15,782.045,5.17918457231599
15,783.54125,5.2276469851936
15,785.0375,5.27685337445955
15,786.53375,5.32682136561631
15,788.03,5.37756542901796
15,789.52625,5.42909702101406
15,791.0225,5.4814247547546
15,792.51875,5.53455459315177
15,794.015,5.58849005701661
15,795.51125,5.64323244206156
15,797.0075,5.69878103923026
15,798.50375,5.75513335362885
15,800,5.81228531815071
